address,subdistrict_code,BEDROOMS,BATHROOMS,SIZE,PROPERTY TYPE,avg_distance_to_nearest_station,nearest_station_count,rent
2276,-1,2.0,3.0,1098.0,9,0.5,3,4000
2324,182,2.0,2.0,,0,0.4,3,4000
1564,-1,3.0,2.0,,9,0.4,3,4000
325,-1,2.0,2.0,,9,0.3,3,4000
2753,-1,2.0,1.0,,0,0.4,3,4000
688,149,2.0,2.0,1013.0,0,0.3,3,4000
1697,-1,2.0,2.0,,0,0.3,3,4000
2310,182,2.0,1.0,959.0,9,0.4,3,4000
1678,151,2.0,2.0,,9,0.4,3,4008
600,182,1.0,1.0,677.0,0,0.4,3,4008
680,-1,2.0,1.0,832.0,9,0.4,3,4009
2279,-1,1.0,1.0,500.0,0,0.5,3,4020
1677,151,2.0,2.0,,9,0.4,3,4025
2443,-1,1.0,1.0,,9,0.3,3,4047
2448,151,1.0,1.0,,9,0.3,3,4047
2446,151,1.0,1.0,,0,0.3,3,4047
2447,-1,1.0,1.0,474.0,0,0.3,3,4047
2448,151,1.0,1.0,448.0,9,0.3,3,4048
21,151,2.0,2.0,,0,0.3,3,4052
1209,151,1.0,1.0,,9,0.3,3,4095
1205,151,1.0,,,25,0.3,3,4095
593,-1,,1.0,,0,0.3,3,4095
1210,151,1.0,1.0,323.0,0,0.3,3,4095
1210,151,1.0,1.0,258.0,0,0.3,3,4095
1204,-1,,1.0,,0,0.3,3,4095
949,151,1.0,1.0,,9,0.4,3,4095
593,-1,,1.0,,24,0.3,3,4095
1210,151,1.0,1.0,255.0,0,0.3,3,4095
1205,151,1.0,1.0,,9,0.3,3,4095
958,151,3.0,3.0,,0,0.5,3,28167
47,-1,2.0,2.0,,9,0.5,3,4116
2362,-1,2.0,1.0,,0,0.4,3,4116
2382,151,1.0,2.0,,0,0.4,3,4117
2357,-1,2.0,1.0,,0,0.4,3,4117
2363,-1,2.0,1.0,786.0,0,0.4,3,4117
1211,-1,2.0,1.0,,9,0.4,3,4117
2432,192,1.0,1.0,,0,0.3,3,4117
1999,143,2.0,2.0,,9,0.4,3,4117
628,149,3.0,3.0,1061.0,9,0.4,3,4117
1564,-1,2.0,1.0,,0,0.4,3,4117
1410,-1,1.0,1.0,,0,0.4,3,4117
1407,192,1.0,1.0,,9,0.4,3,4117
2362,192,2.0,1.0,,0,0.4,3,4117
1562,192,2.0,1.0,,9,0.4,3,4117
2042,149,2.0,1.0,670.0,9,0.3,3,4117
1568,-1,2.0,1.0,,0,0.4,3,4117
2138,151,2.0,2.0,1176.0,0,0.4,3,4117
687,149,3.0,2.0,894.0,9,0.3,3,4117
1408,-1,1.0,1.0,,0,0.4,3,4117
878,149,2.0,2.0,933.0,18,0.3,3,4117
975,192,2.0,2.0,,9,0.5,3,4117
74,192,2.0,1.0,,9,0.4,3,4117
1566,192,2.0,1.0,,0,0.4,3,4117
1564,192,2.0,1.0,,9,0.4,3,4117
1560,-1,2.0,1.0,,9,0.4,3,4117
2369,-1,2.0,1.0,,9,0.4,3,4117
36,151,2.0,2.0,667.0,9,0.4,3,4117
2375,-1,2.0,1.0,,9,0.4,3,4117
2368,-1,2.0,2.0,,9,0.4,3,4160
2360,-1,2.0,2.0,,0,0.4,3,4160
1566,192,2.0,2.0,,0,0.4,3,4160
2362,-1,2.0,1.0,,0,0.4,3,4160
1570,-1,2.0,2.0,,9,0.4,3,4160
2365,-1,2.0,1.0,786.0,9,0.4,3,4160
1573,-1,2.0,2.0,,0,0.4,3,4160
2374,192,2.0,1.0,,0,0.4,3,4160
2359,-1,2.0,1.0,763.0,25,0.4,3,4160
1572,192,2.0,2.0,786.0,0,0.3,3,4160
1570,192,2.0,2.0,786.0,9,0.4,3,4160
1562,192,2.0,2.0,,9,0.4,3,4160
2367,192,2.0,2.0,,9,0.4,3,4160
1571,193,2.0,2.0,786.0,0,0.4,3,4160
2283,-1,2.0,2.0,765.0,9,0.4,3,4160
1570,-1,2.0,2.0,,0,0.4,3,4160
1560,-1,2.0,1.0,,9,0.4,3,4160
2371,-1,2.0,2.0,786.0,9,0.4,3,4160
2373,192,2.0,2.0,,0,0.4,3,4160
1570,192,2.0,2.0,,9,0.4,3,4160
1458,-1,2.0,1.0,786.0,9,0.4,3,4160
2372,-1,2.0,1.0,786.0,9,0.4,3,4160
2370,-1,2.0,1.0,,9,0.4,3,4160
2636,-1,2.0,2.0,,9,0.4,3,4160
2358,192,2.0,2.0,786.0,0,0.4,3,4160
1570,192,2.0,1.0,786.0,0,0.4,3,4160
2372,192,2.0,2.0,,0,0.4,3,4160
2366,-1,2.0,2.0,767.0,0,0.4,3,4160
2398,151,2.0,2.0,,0,0.4,3,4199
2397,151,2.0,2.0,1038.0,9,0.4,3,4200
2809,149,2.0,2.0,,9,0.4,3,4225
2147,151,1.0,1.0,900.0,9,0.4,3,4225
1438,-1,2.0,2.0,,0,0.4,3,4225
2146,151,1.0,1.0,620.0,9,0.4,3,4225
2136,151,1.0,1.0,,9,0.4,3,4225
2681,192,2.0,1.0,,9,0.4,3,4225
957,151,1.0,1.0,703.0,0,0.5,3,4225
1564,-1,2.0,2.0,,9,0.3,3,4225
2143,-1,2.0,1.0,,9,0.3,3,4247
956,151,2.0,2.0,,0,0.5,3,8000
2087,151,2.0,2.0,,0,0.4,3,4250
880,149,3.0,2.0,1141.0,9,0.3,3,4250
2132,151,2.0,1.0,,0,0.3,3,4250
690,-1,2.0,2.0,,9,0.3,3,4250
1922,151,3.0,1.0,1300.0,0,0.4,3,4250
691,151,2.0,2.0,915.0,9,0.3,3,4251
1788,151,2.0,2.0,969.0,0,0.6,3,4275
2135,151,3.0,2.0,1360.0,9,0.4,3,4299
2323,182,2.0,2.0,,0,0.4,3,4299
2732,182,2.0,2.0,,0,0.4,3,4300
2146,151,3.0,3.0,1310.0,9,0.4,3,4300
1447,182,2.0,2.0,,0,0.4,3,4312
1448,-1,2.0,2.0,,9,0.5,3,4312
2152,151,1.0,1.0,,9,0.5,3,4312
377,147,2.0,1.0,,0,0.4,3,4312
1921,151,2.0,2.0,869.0,9,0.4,3,4312
865,149,2.0,2.0,848.0,9,0.3,3,4312
1441,-1,2.0,2.0,885.0,9,0.5,3,4312
1973,-1,1.0,1.0,573.0,9,0.3,3,4312
1572,192,2.0,1.0,767.0,0,0.3,3,4333
1447,182,2.0,2.0,850.0,9,0.4,3,4333
1567,-1,2.0,1.0,,9,0.4,3,4333
2725,-1,1.0,1.0,,9,0.4,3,4333
